title,abstract,authors,year,doi,source,include_title_screening,exclusion_reason,url,publisher,cites,objectives,study_design,ai_techniques,data_sources,feedback_type,performance_dimensions,results,limitations,future_work,participants,evaluation_metrics,publication_type,country
GSV-NET: A Multi-modal deep learning network for 3D point cloud classification,"… machine learning-based methods for point cloud classification [12,13,14]. Deep learning … Deep learning cannot apply directly to point cloud due to their irregular structure. Several …","L Hoang, SH Lee, EJ Lee, KR Kwon",2022,,Google Scholar,yes,,https://www.mdpi.com/2076-3417/12/1/483,mdpi.com,18,,,,,,,,,,,,,
Assessment tools and systems: Meaningful feedback approaches to promote critical and creative thinking,… Implementing feedback systems that engage and prompt critical and creative thinking … can enhance deep learning. Assessment Tools and Systems: Meaningful Feedback Approaches …,BJ Smith,2022,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=WYmeEAAAQBAJ&oi=fnd&pg=PR9&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=WrZ09Fp4TY&sig=UHyqq5bvsf2zjb96NOgtweXoONE,books.google.com,11,,,,,,,,,,,,,
AI for social good: Using artificial intelligence to save the world,"… Frequent communication and feedback loops ensure the AI model matches real- world … Marvin Minsky brought his electric guitar and played late into the night, entertaining his …",R Dodhia,2024,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=P4rtEAAAQBAJ&oi=fnd&pg=PR1&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=BAU8Azyrju&sig=D8bAU4JpeERPr70Nf3gtRdxg4oI,books.google.com,14,,,,,,,,,,,,,
Egocentric hierarchical visual semantics,"… This paper presents the algorithm and a first evaluation. … Thus, for instance, a guitar should be recognized first as a … Traditional machine learning assumes a closed-world setting, …","L Erculiani, A Bontempelli, A Passerini, ...",2023,,Google Scholar,yes,,https://ebooks.iospress.nl/volumearticle/63343,ebooks.iospress.nl,4,,,,,,,,,,,,,
Data-driven machine learning: A new approach to process and utilize biomedical data,"… Machine Learning (ML) and Artificial Intelligence (AI) have emerged as promising solutions, and … A brief overview of the current scenarios and future prospects of Machine Learning in …","A Srivastava, S Jha",2022,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/B9780323998642000172,Elsevier,9,,,,,,,,,,,,,
"Leveraging EBSD data by deep learning for bainite, ferrite and martensite segmentation","A U-Net model was trained to perform the segmentation of bainite, ferrite and martensite on EBSD maps using the kernel average misorientation and the pattern quality index as input. …","S Breumier, TM Ostormujof, B Frincu, N Gey, ...",2022,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S1044580322000870,Elsevier,56,,,,,,,,,,,,,
PACNet: a high-precision point cloud registration network based on deep learning,… Fig.3 shows the training curve and test curve of our model on various evaluation indicators. It can be seen from the figure that the training curve is similar to the test curve. The error …,"Q Mei, F Wang, C Tong, J Zhang, ...",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9613579/,ieeexplore.ieee.org,9,,,,,,,,,,,,,
Machine learning based deep cloud model to enhance robustness and noise interference,"To improve the ability of the 3-D point cloud deep network classification model, this paper presents a competitive attention fusion module that may be applied to various classification …","M Raparthi, A Agarwal",2023,,Google Scholar,yes,,https://jesm.in/wp-content/uploads/2024/02/Paper-3.pdf,jesm.in,22,,,,,,,,,,,,,
A light-weight gender/age estimation model based on multi-taking deep learning for an embedded system,,"HTQ Bao, ST Chung",2020,,Google Scholar,yes,,,Korea Information Processing …,7,,,,,,,,,,,,,
Point-Voxel Transformer: An Efficient Approach To 3D Deep Learning,"… The unstructuredness of point clouds makes the use of deep learning for its direct … deep learning techniques, mainly focusing on raw point cloud data. The initial work on deep learning …",SA Darmawan,2021,,Google Scholar,yes,,https://www.academia.edu/download/86582338/2108.06076v1.pdf,academia.edu,53,,,,,,,,,,,,,
Toward intelligent communications: Large model empowered semantic communications,… witnessed the success of deep learning (DL) in fostering … model can offer information about playing guitar and Disney style. … to edge and then feedback the generated virtual items in VR. …,"H Xie, Z Qin, X Tao, Z Han",2024,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10599117/,ieeexplore.ieee.org,29,,,,,,,,,,,,,
Integrating supercomputing and artificial intelligence for life science,"… world of artificial intelligence for science. My research interest is to develop deep learning methods … When I am not working, I’m also a big fan of e-sports and a fingerstyle guitar player. …","J Rao, S Zheng, Y Yang",2022,,Google Scholar,yes,,https://www.cell.com/patterns/fulltext/S2666-3899(22)00293-8,cell.com,4,,,,,,,,,,,,,
"Artificial intelligence: Ethical, social, and security impacts for the present and the future",Let’s start by saying that this book is not a guide on how to develop AI. There are plenty of those–and plenty of YouTube videos providing introductions to machine learning (ML) and AI. …,J Mehan,2022,,Google Scholar,yes,,https://www.torrossa.com/gs/resourceProxy?an=5750999&publisher=FZO328,torrossa.com,19,,,,,,,,,,,,,
Taxing artificial intelligence,"… On a more personal side, this book is also the result of practicing over the years with an electric guitar in various bands and recording studios and the increasing use of technology in …",X Oberson,2024,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=Xzn7EAAAQBAJ&oi=fnd&pg=PR1&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=GI-_j6AsLz&sig=pRmV1sJQPW5o5G9SlvvbLR2QpTk,books.google.com,7,,,,,,,,,,,,,
Chatbot arena: An open platform for evaluating llms by human preference,… • We build the first large-scale crowd-sourced live LLM evaluation platform with over 1M … This paper presents work whose goal is to advance the field of Machine Learning. There are …,"WL Chiang, L Zheng, Y Sheng, ...",2024,,Google Scholar,yes,,https://openreview.net/forum?id=3MW8GKNyzI,openreview.net,1110,,,,,,,,,,,,,
Stereotype and categorical bias evaluation via differential cosine bias measure,… While machine learning models are expected to automatically … Many bias evaluation measures have been designed and … models compared to the popular bias evaluation measures. …,"S Sayenju, R Aygun, B Franks, ...",2022,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10020924/,ieeexplore.ieee.org,5,,,,,,,,,,,,,
DV-ConvNet: Fully convolutional deep learning on point clouds with dynamic voxelization and 3d group convolution,"… Our evaluation is conducted based on both 1-fold and 6-fold cross validation, and the … the-art performance regarding all the three main evaluation indices for 6-fold cross validation, and …","Z Su, PS Tan, J Chow, J Wu, Y Cheong, ...",2020,,Google Scholar,yes,,https://arxiv.org/abs/2009.02918,arxiv.org,6,,,,,,,,,,,,,
An architectural risk analysis of large language models: Applied machine learning security,"… Wrongness grows just like guitar feedback through an amp does. BIML identified this problem in 2020. See [BIML78 raw:8:looping], [LLMtop10:1:recursive pollution] and Shumailov.…","G McGraw, H Figueroa, K McMahon, ...",2024,,Google Scholar,yes,,https://berryvilleiml.com/docs/BIML-LLM24.pdf,berryvilleiml.com,4,,,,,,,,,,,,,
Application of video data classification models using convolutional neural networks,… This paper aims to research and develop artificial intelligence … Overall deep learning methods have significantly enhanced … The accuracy metrics for this evaluation also experience an …,"I Tvoroshenko, V Pomazan, V Gorokhovatskyi, ...",2023,,Google Scholar,yes,,https://openarchive.nure.ua/bitstreams/186ba1e3-757f-4d23-b4e3-5d566bf98e7b/download,openarchive.nure.ua,33,,,,,,,,,,,,,
Artificial Intelligence: Challenges for the future,"… if the shuttles weaved on their own and the guitar strings played on their own, then the architects … with or without feedback. Deep learning essentially – in the presence of a large enough …",M Vazirgiannis,2020,,Google Scholar,yes,,https://shs.cairn.info/revue-enjeux-numeriques-2020-2-page-32?tab=texte-integral,shs.cairn.info,1,,,,,,,,,,,,,
A machine learning approach for midi to guitar tablature conversion,… This paper presents a method for assigning guitar tablature … guitar-idiomatic expressional characteristics is involved (eg bending etc.) The current strategy is based on machine learning …,"M Kaliakatsos-Papakostas, G Bastas, D Makris, ...",2025,,Google Scholar,yes,,https://arxiv.org/abs/2510.10619,arxiv.org,1,,,,,,,,,,,,,
User-Centered Evaluation of Smart Musical Instruments with Embedded Real-Time Pattern Detection,… deep learning that recognizes a set of predefined polyphonic patterns from an incoming audio stream. We embed such an algorithm into smart electric guitar … integrating deep learning-…,"N Silva, L Turchet",2025,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/11202088/,ieeexplore.ieee.org,0,,,,,,,,,,,,,
GOAT: A Large Dataset of Paired Guitar Audio Recordings and Tablatures,"… deep learning approaches, progress has been limited by the scarcity and limited annotations of datasets. To address this, we present the Guitar … ; (3) an evaluation of results when using …","J Loth, P Sarmento, S Sarkar, Z Guo, M Barthet, ...",2025,,Google Scholar,yes,,https://arxiv.org/abs/2509.22655,arxiv.org,1,,,,,,,,,,,,,
From Tools to Creators: A Review on the Development and Application of Artificial Intelligence Music Generation,"… feedback, … with guitar accompaniment created by George Harrison in 1995, effectively reviving the song from 45 years ago and showcasing the immense potential of artificial intelligence …","L Wei, Y Yu, Y Qin, S Zhang",2025,,Google Scholar,yes,,https://www.mdpi.com/2078-2489/16/8/656,mdpi.com,5,,,,,,,,,,,,,
Music Instruments Classification Using Signal Processing and Machine Learning,"… the significance of audio feature extraction and evaluation measures. EL Ding and Eshita … We only used five instruments for our classification purpose those are flute, acoustic guitar, …","H Chandrashekar, KT Swetha, V Ambika, ...",2025,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/11187551/,ieeexplore.ieee.org,0,,,,,,,,,,,,,
Automatic Guitar Transcription Using Deep Neural Networks,"… Although there are many other important concepts in deep learning, only the most relevant … , this chapter aims to provide an unbiased evaluation of the model’s performance and its …",S Chieppa,2024,,Google Scholar,yes,,https://mir.dei.uc.pt/pdf/Theses/MERGE/MSc_Thesis_2024_SimoneChieppa.pdf,mir.dei.uc.pt,0,,,,,,,,,,,,,
Intelligent generation and optimization of resources in music teaching reform based on artificial intelligence and deep learning,"… deep learning and reinforcement learning, has strong adaptability and independent decision-making ability, and can optimize behavior strategies according to feedback … (such as …","D Cheng, X Qu",2025,,Google Scholar,yes,,https://www.nature.com/articles/s41598-025-16458-8,nature.com,1,,,,,,,,,,,,,
"Artificial Intelligence in Music Education: Trends, Challenges, and Future Directions","… years, driven by advancements in machine learning, natural language processing, and … -time feedback mechanisms in music education [4]–[8]. AI-driven platforms utilize deep learning …","CAN Mazlan, SI Koning, MYM Yusoff, ...",2025,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/11158139/,ieeexplore.ieee.org,1,,,,,,,,,,,,,
Explainable instrument classification: from MFCC mean-vector models to CNNs on MFCC and mel-spectrograms with t-SNE and Grad-CAM insights,"… to this intersection between deep learning, signal processing, … the accordion, acoustic guitar, banjo, bass guitar, clarinet, … the development, training, and evaluation of neural networks: it …","T Senatori, D Nardone, M Lo Giudice, A Salvini",2025,,Google Scholar,yes,,https://www.mdpi.com/2078-2489/16/10/864,mdpi.com,1,,,,,,,,,,,,,
Whisper Model and Lexrank Algorithm as an Efficient Solution for YouTube Video Transcription and Summarization,"… machine learning approaches has shown promising results in multidocument scenarios using ROUGE as the evaluation … But if you put the guitar in a place that is easy to see, like in the …","LM Wicaksana, MA Bianto, I Pasha, ...",2025,,Google Scholar,yes,,https://ioinformatic.org/index.php/JAIEA/article/view/1259,ioinformatic.org,0,,,,,,,,,,,,,
From artificial intelligence to real dummies,"… But beware: by analyzing students’ answers and providing instant feedback, digital … You can ask it to write a poem like Rimbaud, paint like Hopper, or play guitar like Hendrix, and it will …",R Vivian,2025,,Google Scholar,yes,,http://ojs.ukscip.com/index.php/dtra/article/view/1205,ojs.ukscip.com,3,,,,,,,,,,,,,
