title,abstract,authors,year,doi,source,include_title_screening,exclusion_reason,url,publisher,cites
Mind meets machine: Unravelling GPT-4's cognitive psychology,"… In this study, we focus on the evaluation of GPT-4’s performance … to revolutionise the field of Artificial Intelligence (AI), by … may mistake a monkey carrying a guitar for a person, since …","S Dhingra, M Singh, N Malviya, SS Gill",2023,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S277248592300056X,Elsevier,67
A comprehensive review on recent methods and challenges of video description,… a special focus on recent deep learning approaches. In this … of automatic evaluation metrics and human evaluation is also … Two men with mic and guitar singing and then a drummer is …,"A Singh, TD Singh, S Bandyopadhyay",2020,,Google Scholar,no,Contém palavra-chave de exclusão: singing,https://arxiv.org/abs/2011.14752,arxiv.org,11
Debugging Machine Learning Models with Python,"… , he is unsuccessfully trying to learn to play the guitar. … As we progress, we’ll also explore the frontier of deep learning and … , such as data wrangling and model training and evaluation. …","A Madani, S MacKinnon",2023,,Google Scholar,yes,,https://sciendo.com/2/v2/download/book/9781800201132.pdf?Token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VycyI6W3sic3ViIjoyNTY3ODUxNywicHVicmVmIjoiNzY0NDg4IiwibmFtZSI6Ikdvb2dsZSBHb29nbGVib3QgLSBXZWIgQ3Jhd2xlciBTRU8iLCJ0eXBlIjoiaW5zdGl0dXRpb24iLCJsb2dvdXRfbGluayI6Imh0dHBzOi8vY29ubmVjdC5saWJseW54LmNvbS9sb2dvdXQvNjgxZDUzOTAyMTRkM2JlYjA3ZTI1MDg0Y2UzZjQwMzYiLCJhdXRoX21ldGhvZCI6ImlwIiwiaXAiOiI2Ni4yNDkuNzkuNiIsImNvdW50ZXJwYXJ0eV9pZCI6Ijc2NDQ4OCJ9XSwiaWF0IjoxNzQ2NzU0NzU5LCJleHAiOjE3NDc5NjQzNTl9.DoWU2GWNmdyZFmOFqr2jCRCdwAP8v3GW5vpIu0zSWeU,sciendo.com,4
Artificial intelligence for medical imaging,"… Compared to a person with no musical experience, a guitar player can transfer their previously … Using this technique, a comprehensive evaluation of the heart can be obtained in 10 min. …","K Tran, JP Bøtker, A Aframian, ...",2020,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/B978012818438700006X,Elsevier,22
Machine learning-based quantitative structure-activity relationship and ADMET prediction models for erα activity of anti-breast cancer drug candidates,"Breast cancer is presently one of the most common malignancies worldwide, with a higher fatality rate. In this study, a quantitative structure-activity relationship (QSAR) model of …",XU Zonghuang,2023,,Google Scholar,yes,,https://wujns.edpsciences.org/articles/wujns/abs/2023/03/wujns-1007-1202-2023-03-0257-14/wujns-1007-1202-2023-03-0257-14.html,wujns.edpsciences.org,24
Gamification opportunity in augmented reality-based learning media: A review,… Amazon Biology also applied machine learning to improve the accuracy of its AR … guitar could detect the guitar and provide feedback on the position of the user’s fingers by the guitar …,"AD Ramadhan, AE Permanasari, ...",2022,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10037922/,ieeexplore.ieee.org,9
Vision based human action classification using CNN model with mode calculation,"… Among all of the strategies, Deep learning has shown quite … a ladder to the world of deep learning-based computer vision … PERFORMANCE EVALUATION The outcome and accuracy …","IZ Tonu, A Matin, HB Kibria",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9829635/,ieeexplore.ieee.org,5
Sequence labeling to detect stuttering events in read speech,"Stuttering is a speech disorder that, if treated during childhood, may be prevented from persisting into adolescence. A clinician must first determine the severity of stuttering, assessing a …","S Alharbi, M Hasan, AJH Simons, S Brumfitt, ...",2020,,Google Scholar,no,Não atende aos critérios de inclusão,https://www.sciencedirect.com/science/article/pii/S0885230819302967,Elsevier,40
Noise is inside me! generating adversarial perturbations with noise derived from natural filters,… Deep learning solutions are vulnerable to adversarial perturbations and can lead a “frog” image to be misclassified as a “deer” or random pattern into “guitar”. … used while evaluation is …,"A Agarwal, M Vatsa, R Singh, ...",2020,,Google Scholar,yes,,http://openaccess.thecvf.com/content_CVPRW_2020/html/w47/Agarwal_Noise_Is_Inside_Me_Generating_Adversarial_Perturbations_With_Noise_Derived_CVPRW_2020_paper.html,openaccess.thecvf.com,36
A study on automatic music genre classification based on the summarization of music data,"… and unrepeated section such as guitar solo in popular music, … For example, repeated sections such as guitar riffs in popular … The evaluation was performed with 10-fold cross validation …","Y Kikuchi, A Naofumi, Y Dobashi",2020,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://ieeexplore.ieee.org/abstract/document/9065046/,ieeexplore.ieee.org,11
Persistent homology based graph convolution network for fine-grained 3d shape segmentation,"… are incorporated with geometric deep learning model for the … is used as the metric in our evaluation, and is given for each … structures, such as lamp, guitar, and objects with thin parts, …","CC Wong, CM Vong",2021,,Google Scholar,yes,,http://openaccess.thecvf.com/content/ICCV2021/html/Wong_Persistent_Homology_Based_Graph_Convolution_Network_for_Fine-Grained_3D_Shape_ICCV_2021_paper.html,openaccess.thecvf.com,48
Identification of patients with sarcopenia using gait parameters based on inertial sensors,"… samples were used as input for deep learning. For evaluation, nine subjects in each group … We will apply various deep learning techniques and deep learning-based XAI techniques in …","JK Kim, MN Bae, KB Lee, SG Hong",2021,,Google Scholar,yes,,https://www.mdpi.com/1424-8220/21/5/1786,mdpi.com,42
Artificial intelligence and artistic imagination: Revisiting the cultural economy of industrial revolutions,"… This in turn frees up more effort to be used for other kinds of creative work, thus creating a feedback loop that enables mankind’s third most … Rock and roll required the electric guitar …","OD Jora, M Iacob, VI Rosca, MR Nedelcu, ...",2024,,Google Scholar,yes,,https://www.ceeol.com/search/article-detail?id=1244559,ceeol.com,4
A 3D shape recognition method using hybrid deep learning network CNN–SVM,"3D shape recognition becomes necessary due to the popularity of 3D data resources. This paper aims to introduce the new method, hybrid deep learning network convolution neural …","L Hoang, SH Lee, KR Kwon",2020,,Google Scholar,yes,,https://www.mdpi.com/2079-9292/9/4/649,mdpi.com,36
Study on time-temperature-transformation diagrams of stainless steel using machine-learning approach,"… In the present work, a combination of machine learning (ML) algorithms, including BP … empirical formulas illustrate the obvious advantage of machine learning approaches. Also, the ML …","X Huang, H Wang, W Xue, S Xiang, H Huang, ...",2020,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S0927025619305816,Elsevier,56
Reeval: Automatic hallucination evaluation for retrieval-augmented large language models via transferable adversarial attacks,"… Inspired by adversarial machine learning, we investigate the feasibility of automatically perturbing existing static one for dynamic evaluation. Specifically, this paper presents ReEval, an …","X Yu, H Cheng, X Liu, D Roth, J Gao",2024,,Google Scholar,yes,,https://aclanthology.org/2024.findings-naacl.85/,aclanthology.org,30
"Self-contradictory hallucinations of large language models: Evaluation, detection and mitigation","… Our primary evaluation task is open-domain text generation, … an extensive evaluation on four modern LMs: GPT-4 (OpenAI… Our evaluation highlights the significance of self-contradiction…","N Mündler, J He, S Jenko, M Vechev",2023,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://arxiv.org/abs/2305.15852,arxiv.org,261
Keyword-guided neural conversational model,"… model prediction in both training and evaluation, we also only output keywords that are in the … I love music and playing my guitar and violin. A: That’s awesome! However, my favorite is …","P Zhong, Y Liu, H Wang, C Miao",2021,,Google Scholar,no,Contém palavra-chave de exclusão: violin,https://ojs.aaai.org/index.php/AAAI/article/view/17712,ojs.aaai.org,41
Text2midi: Generating symbolic music from captions,"… , clean electric guitar, acoustic guitar, and overdriven guitar. The … In the objective evaluation of our model, we address three … To answer these, we use three types of evaluation metrics as …","K Bhandari, A Roy, K Wang, G Puri, S Colton, ...",2025,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://ojs.aaai.org/index.php/AAAI/article/view/34516,ojs.aaai.org,15
Neutrosophic statistical analysis of the use of Chess in Alzheimer's disease.,"… results were obtained after the evaluation of the memory of the older … instruments (piano, violin or guitar), reading texts of different … The use of neutrosophy for the evaluation of cognitive …","DM RamÌrez Guerra, ...",2023,,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=25741098&AN=173769101&h=cmNWBUdhG%2By5eCwLgSuiDBzVh%2FYHYSzJB4vFVpocWBZUjebLS1m21vVbLGj0BpogJ0Y6y53zTFNc5EZDvtSSww%3D%3D&crl=c,search.ebscohost.com,4
Deep Learning for Unearthing Emotions in Twitter A Hybrid Emotional Recognition Model,"… Machine learning approaches are applied of categorizing the emotional information set, … Furthermore, entities underlying emotions might be obtained using the deep learning model …","R Aman, V Kumar, D Chaudhary",2024,,Google Scholar,yes,,https://search.proquest.com/openview/7888b513340051a18b1a8a601d5a4abf/1?pq-origsite=gscholar&cbl=2028808,search.proquest.com,1
Artificial intelligence and quantum computing for advanced wireless networks,"… A practical overview of the implementation of artificial intelligence and … of artificial intelligence (Al) for planning network deployment, optimization, and dynamic control. Machine learning …","SG Glisic, B Lorenzo",2022,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=P8l6EAAAQBAJ&oi=fnd&pg=PR13&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=Tj1sULXAWY&sig=uMRmg4jJS2ttvNBkwGQhXM4t4go,books.google.com,24
Machine Learning Techniques for Predicting Heart Diseases,"… Fret Width (FW), similar to how artists play guitar or violin [36]. The HS algorithm has been … set, are often used to establish the evaluation. Pearson coefficients of variance or correlations, …","MA Taha, SAAA Alsaidi, ...",2022,,Google Scholar,no,Contém palavra-chave de exclusão: violin,https://ieeexplore.ieee.org/abstract/document/10076238/,ieeexplore.ieee.org,5
